idx,interest1,interest2,interest3,impressions,im_std,clicks,spent,total_conversion,approved_conversion
731,27,31,30,56265.0,-0.4171448467493557,9,15.53999972,1.0,0.0
732,29,32,34,76923.0,-0.35109466194728656,11,17.67000008,2.0,2.0
733,29,30,35,209332.0,0.07225895018637482,30,49.60000014,3.0,1.0
734,29,32,33,214094.0,0.08748457609534245,31,53.26999903,1.0,0.0
735,29,35,32,526209.0,1.0854153259016073,85,126.9299996,3.0,2.0
736,29,35,35,741143.0,1.7726275642716303,120,179.620001,4.0,1.0
737,29,33,31,172827.0,-0.044459124951563754,25,38.42000043,2.0,0.0
738,30,36,33,188873.0,0.00684503156571778,38,58.5999999,1.0,1.0
739,30,35,32,123126.0,-0.20336900174736391,25,39.72999978,2.0,1.0
740,31,33,32,77794.0,-0.348309798409548,14,19.11000001,1.0,1.0
741,32,33,37,56630.0,-0.41597782586385107,9,15.81000018,1.0,1.0
742,32,33,36,400844.0,0.6845836181994386,85,140.9700022,4.0,2.0
743,32,33,35,208572.0,0.0698289888905295,36,60.76000023,2.0,1.0
744,36,38,37,59004.0,-0.40838739413182895,8,13.51000011,1.0,0.0
745,36,40,39,196253.0,0.030441234675373626,32,55.10000002,1.0,0.0
746,63,64,66,51858.0,-0.431235424947764,8,12.63000011,1.0,1.0
747,63,68,64,280764.0,0.3006497334558784,49,81.36000025,2.0,1.0
748,64,69,70,63660.0,-0.3935006838772819,11,16.47000003,1.0,1.0
749,64,65,67,109289.0,-0.24761028391922135,19,31.02999997,1.0,0.0
750,65,70,70,188440.0,0.005460593090584855,40,60.72999966,2.0,1.0
751,2,3,5,212496.0,0.08237526273907822,44,74.83000135,2.0,1.0
752,2,6,3,32574.0,-0.49289249551234443,5,7.480000019,1.0,0.0
753,2,4,5,128595.0,-0.18588287236976123,23,36.4800005,1.0,1.0
754,7,9,11,242234.0,0.17745709039150986,48,68.06000054,2.0,0.0
755,66,67,67,33154.0,-0.4910380513655151,5,7.879999995,1.0,1.0
756,66,72,68,9773.0,-0.5657945317051984,1,1.460000038,1.0,0.0
757,10,16,11,464036.0,0.8866285053139876,77,123.5500004,3.0,1.0
758,10,16,15,478480.0,0.9328105592050268,75,135.7500012,3.0,1.0
759,10,14,11,428812.0,0.7740061938865462,66,116.8800001,4.0,2.0
760,10,16,16,1177535.0,3.1679113403460115,221,365.6600009,15.0,3.0
761,10,14,14,426500.0,0.7666139958391852,72,128.2799988,4.0,1.0
762,15,21,19,54237.0,-0.4236290066282693,7,10.77999985,2.0,1.0
763,15,19,18,506916.0,1.0237294794795762,89,133.6999986,2.0,2.0
764,15,17,18,250960.0,0.20535688284880754,42,64.87999952,2.0,0.0
765,16,20,18,2286228.0,6.7127548653126325,353,603.380002,16.0,7.0
766,16,21,20,915451.0,2.329945582108743,125,220.559999,6.0,1.0
767,16,21,17,159478.0,-0.08714011618608894,20,33.89999998,3.0,1.0
768,16,20,17,1228924.0,3.3322182890725838,190,318.9700032,6.0,3.0
769,16,22,17,938283.0,2.4029467351439275,134,248.6400001,7.0,2.0
770,18,24,23,154572.0,-0.10282615581426938,26,40.93000007,1.0,1.0
771,18,19,19,378171.0,0.6120908386458848,70,109.2500008,1.0,0.0
772,18,19,22,468749.0,0.9016974626657231,84,134.1199975,6.0,1.0
773,19,25,25,309823.0,0.3935605825295219,60,103.3899996,4.0,4.0
774,19,21,25,327227.0,0.4492066962043797,65,116.5599996,5.0,0.0
775,19,23,24,334945.0,0.4738835926271878,72,120.2999994,2.0,1.0
776,19,23,22,68859.0,-0.3768778302232032,15,25.45999968,1.0,0.0
777,20,22,26,127125.0,-0.1905829290867252,20,35.67999983,2.0,0.0
778,20,21,24,415798.0,0.7323963040126897,80,131.7800006,3.0,1.0
779,20,22,23,107671.0,-0.25278354362537625,20,29.91000021,1.0,1.0
780,20,24,22,164356.0,-0.07154360144775544,28,46.7900002,2.0,1.0
781,20,26,25,17662.0,-0.5405708939908251,2,3.189999938,1.0,0.0
782,21,27,27,65339.0,-0.3881323878039604,10,16.67999983,2.0,0.0
783,21,25,22,59838.0,-0.4057208313413882,7,11.11000013,1.0,0.0
784,21,24,23,381577.0,0.6229809020322652,81,127.5699993,2.0,0.0
785,22,24,27,45491.0,-0.45159274543545763,8,11.00999999,1.0,0.0
786,23,28,29,18946.0,-0.5364655383278444,2,3.599999905,1.0,0.0
787,23,29,29,114370.0,-0.2313647137294976,18,33.65999997,1.0,0.0
788,23,26,29,99698.0,-0.2782757560092904,21,33.3499999,1.0,0.0
789,24,26,25,355165.0,0.5385333523666513,81,128.6099997,4.0,3.0
790,25,26,29,101431.0,-0.2727348047912641,23,33.93000031,1.0,1.0
791,25,30,29,123151.0,-0.20328906881000058,24,36.4400003,2.0,1.0
792,26,30,29,24078.0,-0.5200569049458994,4,5.769999981,1.0,0.0
793,27,33,30,517801.0,1.0585322804075712,105,181.7200011,3.0,0.0
794,27,28,32,145104.0,-0.13309835785251078,25,41.42000008,2.0,1.0
795,27,31,28,179950.0,-0.021684632438002966,35,58.67999971,1.0,0.0
796,27,31,31,258531.0,0.22956377359991925,46,80.33999979,2.0,0.0
797,27,31,29,272500.0,0.2742271016810551,62,104.4599996,3.0,0.0
798,28,31,32,273197.0,0.2764556319747448,57,87.7300005,3.0,0.0
799,28,30,34,775904.0,1.8837695176991027,172,253.990002,4.0,2.0
800,28,33,33,120251.0,-0.2125612895441472,26,39.44000006,1.0,0.0
801,28,29,32,139406.0,-0.15131667293636158,24,39.04999948,1.0,0.0
802,28,32,31,60314.0,-0.40419890821399035,11,16.93999958,2.0,1.0
803,29,34,30,563074.0,1.2032844353375778,86,142.7099985,4.0,2.0
804,29,30,30,168655.0,-0.057798333538756734,18,27.29999983,2.0,0.0
805,29,34,31,111963.0,-0.2390606569388393,17,29.3799994,2.0,1.0
806,29,32,30,1026304.0,2.684377818330244,168,277.5799986,17.0,8.0
807,29,35,34,1391924.0,3.8533810406815134,258,422.8400038,17.0,10.0
808,29,33,33,147551.0,-0.12527452194338776,22,38.50000083,1.0,0.0
809,31,36,36,66794.0,-0.3834802908494145,9,17.3299998,1.0,1.0
810,31,37,36,118882.0,-0.2169384171941633,19,32.30999994,2.0,1.0
811,31,37,35,148010.0,-0.12380695321339696,24,41.96999943,1.0,0.0
812,32,34,33,932890.0,2.3857036018959095,197,352.4499989,3.0,1.0
813,32,34,37,718359.0,1.6997798824761832,147,264.5899997,4.0,1.0
814,32,35,35,433658.0,0.7895003944650547,82,158.5999998,5.0,2.0
815,32,34,38,29455.0,-0.5028649287777939,3,4.769999981,1.0,0.0
816,36,38,38,23973.0,-0.5203926232828254,3,4.820000052,1.0,1.0
817,63,68,67,126480.0,-0.1926451988706992,25,37.25999999,1.0,1.0
818,63,64,67,138959.0,-0.15274587385641797,28,39.5200007,1.0,0.0
819,63,65,68,68829.0,-0.37697374974803916,12,19.47999978,1.0,0.0
820,64,69,65,49916.0,-0.4374446155221477,10,16.38,1.0,1.0
821,65,67,67,76014.0,-0.35400102354981733,16,22.67000031,1.0,1.0
822,2,5,4,50947.0,-0.43414818118528387,10,15.99000025,1.0,0.0
823,66,71,70,55536.0,-0.4194756912028705,11,17.04999995,1.0,0.0
824,10,13,14,318042.0,0.4198393350170912,46,64.40999997,8.0,4.0
825,10,14,11,213016.0,0.08403786783623554,30,44.21999955,8.0,2.0
826,15,19,16,182265.0,-0.014282842438158349,27,38.18000007,2.0,1.0
827,15,17,18,1117371.0,2.9755479306049093,177,268.050002,26.0,5.0
828,15,17,17,333345.0,0.4687678846359345,52,77.59000027,5.0,1.0
829,16,17,21,275930.0,0.2851939006873044,30,46.77999997,5.0,2.0
830,16,20,19,740631.0,1.7709905377144293,101,153.1199975,9.0,1.0
831,16,17,17,328272.0,0.452547892986167,35,55.99000025,2.0,1.0
832,16,20,21,178455.0,-0.02646462209233027,20,31.5400002,6.0,3.0
833,16,18,19,705712.0,1.6593434081228204,98,147.339999,6.0,1.0
834,18,19,20,690373.0,1.610299755074174,91,159.5700021,5.0,2.0
835,18,21,19,515812.0,1.0521728159109445,69,117.6299995,3.0,1.0
836,18,21,21,764793.0,1.8482441230173432,101,171.9799976,4.0,2.0
837,19,22,23,87832.0,-0.31621512539942265,11,18.10000038,1.0,1.0
838,19,22,23,23368.0,-0.5223270003670181,3,4.300000191,1.0,0.0
839,19,24,23,51509.0,-0.43235128875335616,7,11.57000005,1.0,0.0
840,19,20,23,87043.0,-0.31873780890260944,16,24.48000002,2.0,0.0
841,19,20,25,565565.0,1.2112489532164603,113,169.6699982,7.0,4.0
842,20,26,26,253758.0,0.21430297719851177,43,62.14000034,4.0,1.0
843,20,22,21,319131.0,0.423321213768638,51,76.68000025,6.0,1.0
844,20,22,21,670608.0,1.547104774794723,130,195.1499978,11.0,3.0
845,21,24,25,159123.0,-0.08827516389664826,25,38.36000013,5.0,3.0
846,21,23,22,103709.0,-0.26545131553871726,15,24.56999969,3.0,1.0
847,21,27,23,271589.0,0.2713143454435353,45,74.41000032,9.0,3.0
848,21,25,22,119772.0,-0.21409280462402863,20,33.46999907,5.0,2.0
849,22,23,23,26340.0,-0.5128245727732651,3,4.220000029,1.0,1.0
850,22,27,28,594968.0,1.3052596795082234,111,147.6700006,4.0,0.0
851,23,25,24,6838.0,-0.5751786585516537,0,0.0,1.0,0.0
852,24,30,25,185665.0,-0.0034119629567450865,39,62.14000058,1.0,0.0
853,24,29,25,24959.0,-0.5172400682332156,3,4.560000062,1.0,1.0
854,24,28,27,136967.0,-0.15911493030552834,23,35.05999982,3.0,1.0
855,24,26,26,107548.0,-0.25317681367720385,19,29.31000018,1.0,0.0
856,25,31,28,588617.0,1.2849535161004422,119,169.9199973,2.0,0.0
857,26,31,30,190560.0,0.012238906178995477,26,41.63,3.0,1.0
858,26,30,32,373110.0,0.5959092148060516,49,75.70000076,4.0,2.0
859,27,33,29,935646.0,2.394515408910843,170,256.4699982,19.0,6.0
860,27,28,31,2223278.0,6.511483729031761,421,612.3000032,38.0,13.0
861,27,33,28,240497.0,0.1719033499035055,36,51.84000087,1.0,0.0
862,27,30,30,259984.0,0.23420947591947616,37,54.7900002,5.0,0.0
863,28,31,29,606786.0,1.343045577658618,127,179.050001,11.0,3.0
864,28,31,34,83270.0,-0.3308012878094836,13,17.74000001,1.0,0.0
865,28,34,29,1189509.0,3.2061960200255535,268,375.7199963,7.0,3.0
866,28,29,32,11471.0,-0.5603654865994809,1,1.570000052,0.0,0.0
867,29,35,34,1705246.0,4.85517095270368,295,429.4799981,23.0,10.0
868,29,31,30,418016.0,0.7394879542155646,63,95.8500005,3.0,1.0
869,29,31,30,30155.0,-0.5006268065316205,3,3.819999933,1.0,0.0
870,29,33,33,990404.0,2.5695941202764985,153,226.5399992,12.0,6.0
871,30,35,35,187468.0,0.002352800485898476,34,50.72000062,2.0,1.0
872,30,36,36,208301.0,0.06896251584951098,33,54.57000089,1.0,0.0
873,30,36,36,101856.0,-0.27137594485608746,16,25.22000039,4.0,1.0
874,31,35,36,48935.0,-0.4405811839842849,7,9.970000267,1.0,1.0
875,31,33,34,13911.0,-0.5525640319128197,1,1.730000019,1.0,1.0
876,32,38,34,511726.0,1.0391085766282813,77,123.0900019,8.0,4.0
877,32,38,37,177452.0,-0.029671531539347182,24,37.83000016,2.0,0.0
878,32,38,36,149808.0,-0.11805817635822607,20,33.03999937,1.0,1.0
879,32,34,38,390339.0,0.6509957979193661,60,105.0199997,9.0,6.0
880,32,37,34,8350.0,-0.5703443144999194,0,0.0,1.0,0.0
881,36,38,37,39339.0,-0.47126264266182655,4,5.929999948,1.0,0.0
882,63,65,64,8587.0,-0.569586550253715,0,0.0,1.0,0.0
883,63,67,65,24893.0,-0.5174510911878548,2,3.75,1.0,0.0
884,63,64,64,1296189.0,3.5472858503423668,212,343.2599944,14.0,4.0
885,63,65,65,91607.0,-0.3041452518575594,12,19.1899997,2.0,1.0
886,64,67,67,238036.0,0.164034751549459,38,61.02999771,6.0,3.0
887,64,67,68,254344.0,0.21617660525030827,35,56.16999996,2.0,1.0
888,64,66,69,157705.0,-0.0928089601038965,23,39.23000026,2.0,0.0
889,64,67,69,411571.0,0.7188812429632974,60,99.1799984,6.0,1.0
890,64,69,70,94136.0,-0.29605923591388467,11,16.17999971,1.0,0.0
891,65,69,71,82640.0,-0.3328155978310396,16,23.97000039,1.0,1.0
892,65,69,68,17870.0,-0.5399058519519623,2,2.620000005,1.0,1.0
893,2,8,7,19178.0,-0.5357237606691126,2,2.779999971,1.0,1.0
894,2,6,7,5264.0,-0.5802112362880492,0,0.0,1.0,0.0
895,2,8,4,145548.0,-0.131678748884938,28,42.37000036,2.0,1.0
896,2,6,8,82455.0,-0.3334071015675283,15,22.04999971,1.0,0.0
897,7,10,9,44189.0,-0.45575565281334,7,10.31999981,2.0,0.0
898,7,8,8,45199.0,-0.4525263621438614,7,9.809999943,1.0,0.0
899,7,8,13,221843.0,0.1122605893604811,43,63.45000076,5.0,0.0
900,66,72,69,41672.0,-0.46380330094708033,6,10.54999995,2.0,1.0
901,10,15,13,127546.0,-0.18923685842152668,25,38.94000041,2.0,0.0
902,10,16,15,127865.0,-0.18821691414077055,28,38.02999961,3.0,1.0
903,10,15,13,1025327.0,2.6812540391380852,229,314.2999983,16.0,2.0
904,10,14,14,561415.0,1.1979800856141471,124,173.76,3.0,0.0
905,15,21,21,132803.0,-0.17242856035276505,25,37.32000124,2.0,1.0
906,15,18,17,24664.0,-0.5181832768941029,2,2.629999995,1.0,1.0
907,16,17,21,1020561.0,2.6660156239591393,172,263.8100007,7.0,3.0
908,16,17,22,682143.0,1.5839858320941649,114,177.1099993,6.0,2.0
909,16,18,18,1247717.0,3.392305476747348,222,343.4199994,11.0,4.0
910,16,21,18,146406.0,-0.1289354504746284,23,33.22999942,1.0,1.0
911,16,17,21,905699.0,2.298765341902054,161,234.6599982,4.0,1.0
912,16,21,17,1184580.0,3.190436442094999,194,297.8299981,14.0,3.0
913,18,22,19,98057.0,-0.2835225540178195,20,31.00999963,1.0,1.0
914,19,22,24,238735.0,0.1662696764781378,56,84.65999889,4.0,1.0
915,19,23,25,320657.0,0.4282003202652958,77,115.8800026,2.0,0.0
916,21,27,23,244074.0,0.18334015458145117,57,84.51000023,4.0,2.0
917,21,27,24,39146.0,-0.4718797249382715,8,13.05999959,1.0,0.0
918,22,26,23,78468.0,-0.3461548064182326,15,23.64999962,1.0,0.0
919,22,24,26,325653.0,0.44417411846798427,63,89.35000026,2.0,0.0
920,22,25,23,66277.0,-0.3851333039940882,12,17.30000019,1.0,0.0
921,22,26,25,93002.0,-0.29968499395268544,16,23.33999968,1.0,0.0
922,24,25,29,109723.0,-0.2462226481265939,27,40.9600004,1.0,0.0
923,24,27,28,118941.0,-0.21674977546198582,35,50.11000001,4.0,1.0
924,25,27,27,221576.0,0.11140690558944069,47,66.79000068,6.0,1.0
925,25,29,27,8341.0,-0.5703730903573702,1,1.639999986,1.0,0.0
926,25,30,27,120335.0,-0.21229271487460638,26,36.2299993,2.0,0.0
927,26,28,31,182098.0,-0.014816794459745411,40,62.86999989,1.0,1.0
928,26,31,28,227473.0,0.13026148685470365,52,71.58000052,1.0,1.0
929,27,30,32,1050947.0,2.7631693133480284,230,350.5099957,6.0,1.0
930,27,32,28,720859.0,1.7077731762125166,162,213.6899986,13.0,5.0
931,28,31,32,41111.0,-0.46559699606151356,8,10.96000016,1.0,0.0
932,29,31,34,148616.0,-0.12186937881170978,25,37.39999962,6.0,4.0
933,29,34,34,707260.0,1.6642928556043581,135,210.8200028,13.0,6.0
934,29,32,32,139596.0,-0.15070918261240027,26,42.41000032,1.0,1.0
935,30,34,31,105399.0,-0.26004784897295596,22,33.19999933,2.0,0.0
936,32,33,34,222378.0,0.11397115422005641,50,72.91000104,1.0,0.0
937,63,69,68,975792.0,2.5228749170463773,210,293.8800011,10.0,4.0
938,63,65,67,579150.0,1.2546845113796954,125,167.0499997,5.0,1.0
939,63,65,69,449588.0,0.8404336621529703,81,123.800001,5.0,2.0
940,63,68,65,318157.0,0.4202070265289625,56,85.70000196,3.0,0.0
941,63,65,64,196967.0,0.03272411936647041,43,65.17999971,2.0,1.0
942,64,70,67,158298.0,-0.09091295082963825,37,46.43000007,4.0,1.0
943,64,67,69,222739.0,0.11512538583558293,55,68.55999959,5.0,2.0
944,2,4,3,20780.0,-0.5306016580428703,5,8.189999938,1.0,0.0
945,7,9,8,128616.0,-0.18581572870237603,33,48.54999948,2.0,0.0
946,10,12,15,258954.0,0.23091623890010685,61,82.27999902,1.0,0.0
947,10,15,11,205289.0,0.05933219555597664,48,71.53000104,3.0,0.0
948,10,13,12,611601.0,1.358440661394796,138,191.419996,8.0,3.0
949,10,13,14,947657.0,2.432918389337683,233,321.8700004,8.0,4.0
950,10,16,14,233043.0,0.1480705452992542,49,65.03000033,2.0,0.0
951,15,18,21,582725.0,1.266114921422652,142,194.8099988,9.0,2.0
952,16,20,19,265038.0,0.2503687185368475,51,78.45999932,2.0,1.0
953,16,20,18,222273.0,0.11363543588313042,39,53.62999868,6.0,1.0
954,16,22,19,797234.0,1.9519682998574983,170,243.7699978,4.0,1.0
955,16,19,21,925555.0,2.3622512780735074,182,262.8899981,4.0,2.0
956,18,19,24,22210.0,-0.5260294940256877,3,4.050000191,1.0,1.0
957,21,25,23,46391.0,-0.4487151596903777,11,16.40999985,3.0,1.0
958,21,27,25,190477.0,0.011973528826949213,42,66.38999987,1.0,0.0
959,21,24,27,25382.0,-0.515887602933028,7,9.609999895,1.0,0.0
960,22,26,25,65726.0,-0.38689502593357605,17,22.12000012,2.0,0.0
961,23,25,29,195220.0,0.027138405703520715,51,78.06000042,1.0,0.0
962,23,25,26,107501.0,-0.25332708759944694,27,40.87999928,2.0,2.0
963,25,26,30,197772.0,0.035297959949569725,63,88.21000016,7.0,2.0
964,25,30,29,138154.0,-0.15531971443951728,35,48.93999863,1.0,0.0
965,25,26,30,270124.0,0.26663027531404393,69,95.84999895,2.0,0.0
966,26,28,27,303971.0,0.37484988055151297,77,106.9299998,11.0,6.0
967,26,30,29,682046.0,1.583675692297195,183,254.419997,4.0,2.0
968,26,27,28,328365.0,0.4528452435131586,83,117.3400005,2.0,1.0
969,27,31,33,1083259.0,2.866481036231389,276,390.2599992,11.0,0.0
970,27,33,28,913929.0,2.325079264882063,245,340.4099993,7.0,2.0
971,28,31,33,101586.0,-0.2722392205796115,24,33.47000039,2.0,1.0
972,28,30,32,181053.0,-0.018157991241532723,46,66.27999985,3.0,1.0
973,28,30,34,133419.0,-0.17045901277613254,35,48.18000007,2.0,1.0
974,29,34,32,489573.0,0.9682784021718849,113,156.1199993,3.0,2.0
975,29,32,31,822023.0,2.031226603229485,194,288.3300035,6.0,0.0
976,30,32,35,93176.0,-0.29912866070863664,29,40.37000024,1.0,1.0
977,31,32,37,47229.0,-0.44603580762995876,13,19.27999985,1.0,0.0
978,31,36,32,92263.0,-0.3020478115811455,24,34.03000015,1.0,0.0
979,31,35,35,81551.0,-0.3362974765825864,21,29.67000008,1.0,0.0
980,32,35,34,141037.0,-0.14610184810277776,32,47.78999913,3.0,0.0
981,32,38,37,319501.0,0.4245042212416153,79,111.6500003,0.0,0.0
982,36,41,37,72741.0,-0.36446584370942486,19,24.33000016,2.0,0.0
983,63,66,68,597419.0,1.3130963046873245,135,188.5100002,2.0,1.0
984,63,69,66,98768.0,-0.28124926127920635,21,33.14000034,1.0,1.0
985,64,69,67,173165.0,-0.04337843163841149,41,59.85000026,1.0,0.0
986,65,68,69,55823.0,-0.41855806108193944,13,21.10999966,1.0,1.0
987,65,66,68,118451.0,-0.21831646103430716,28,38.35000062,4.0,1.0
988,2,6,8,74424.0,-0.3590847583661253,22,30.84000027,1.0,1.0
989,7,10,12,47929.0,-0.4437976853837854,12,14.58999991,1.0,1.0
990,7,10,8,40801.0,-0.4665881644848189,12,15.91999972,0.0,0.0
991,66,71,67,66017.0,-0.38596460654266684,17,24.22000015,1.0,0.0
992,10,16,14,725043.0,1.721150752609644,179,238.4000007,5.0,3.0
993,10,16,16,382776.0,0.6268144857082106,97,132.7300007,5.0,1.0
994,10,16,13,548250.0,1.155887400798616,137,201.6000042,5.0,1.0
995,10,11,15,1358324.0,3.7459511728651944,346,465.0799981,8.0,2.0
996,15,16,20,662249.0,1.520378397857919,163,234.9399992,2.0,0.0
997,15,16,16,559554.0,1.1920298777568206,139,195.0799994,2.0,0.0
998,16,19,21,320757.0,0.4285200520147492,68,104.6899989,2.0,0.0
999,16,20,19,906151.0,2.300210529409583,202,295.5499957,1.0,0.0
1000,16,22,19,699314.0,1.6388869707927964,164,226.0300014,3.0,0.0
1001,16,21,22,850337.0,2.121755450769701,198,287.690003,3.0,1.0
1002,16,20,22,1015460.0,2.649706107419525,247,315.9000051,9.0,2.0
1003,18,19,20,890295.0,2.249513863216263,227,332.9899989,1.0,0.0
1004,18,21,20,791817.0,1.9346484309896113,194,282.490001,4.0,2.0
1005,18,24,21,317601.0,0.418429318002002,76,115.6600008,1.0,0.0
1006,18,23,24,685211.0,1.5937952021673931,164,247.3200026,4.0,3.0
1007,19,24,23,32781.0,-0.49223065079097605,7,11.20000017,2.0,2.0
1008,19,23,22,76785.0,-0.35153589176153216,19,25.45999998,3.0,0.0
1009,19,24,23,719083.0,1.7020947403422253,206,299.5299983,12.0,5.0
1010,20,23,23,368480.0,0.5811056348063625,107,140.4200011,5.0,4.0
1011,20,24,25,260945.0,0.23728209803172268,73,100.8800011,2.0,2.0
1012,21,22,27,40998.0,-0.4659582929383958,10,13.35000038,1.0,0.0
1013,21,27,26,183293.0,-0.010996000053778104,53,73.74999964,2.0,1.0
1014,22,24,23,221561.0,0.1113589458270227,55,76.75999916,1.0,0.0
1015,22,24,24,436943.0,0.8000035824345966,109,145.8199974,1.0,1.0
1016,23,26,26,284488.0,0.31255654380552045,90,125.2700011,1.0,1.0
1017,24,26,26,85083.0,-0.3250045511918947,32,38.62999976,1.0,1.0
1018,24,28,25,14167.0,-0.5517455186342191,5,7.139999986,1.0,0.0
1019,25,29,28,300637.0,0.36419002402473893,84,116.9899981,2.0,0.0
1020,25,27,28,449921.0,0.8414983688786499,129,175.9700005,5.0,1.0
1021,25,31,31,282899.0,0.307476006306707,71,105.6600007,1.0,0.0
1022,26,29,32,669671.0,1.5441088883023453,186,259.1799988,4.0,1.0
1023,26,28,30,108655.0,-0.2496373832107555,28,46.92000186,1.0,0.0
1024,26,32,31,536248.0,1.1175131962292273,146,187.7399978,3.0,0.0
1025,27,29,30,1055017.0,2.776182395550779,265,380.6599952,16.0,2.0
1026,27,30,28,1428421.0,3.9700735372794957,367,541.7000023,10.0,0.0
1027,27,31,30,1088027.0,2.881725846045324,272,409.5600026,9.0,4.0
1028,28,29,33,288517.0,0.32543853599099515,78,102.3900002,3.0,0.0
1029,28,31,30,202231.0,0.049554798657693765,53,67.13000107,3.0,1.0
1030,28,34,32,73222.0,-0.36292793399455436,16,22.86000025,1.0,0.0
1031,28,29,34,348542.0,0.5173575186003573,96,134.889999,2.0,0.0
1032,29,32,30,1097966.0,2.9135039846234903,266,369.069997,16.0,8.0
1033,29,33,31,526923.0,1.087698210592704,138,198.0899972,2.0,1.0
1034,29,34,34,264386.0,0.2482840675304118,66,91.00000054,4.0,1.0
1035,29,30,30,854940.0,2.1364727031970374,227,297.9100007,8.0,3.0
1036,30,33,36,113567.0,-0.23393215967760786,34,50.29000044,3.0,0.0
1037,30,31,35,22859.0,-0.5239544349717355,6,9.419999838,1.0,0.0
1038,31,32,33,51754.0,-0.4315679459671955,13,20.51999998,1.0,0.0
1039,31,32,33,104347.0,-0.263411426977205,28,38.13999993,4.0,3.0
1040,63,67,66,391998.0,0.6563001476427969,97,142.0500025,3.0,1.0
1041,63,64,66,1111156.0,2.9556766023763847,282,402.3000026,5.0,0.0
1042,63,64,68,427772.0,0.7706809836922316,117,159.299999,3.0,1.0
1043,64,66,65,536457.0,1.1181814355855846,136,193.6599991,2.0,1.0
1044,64,69,68,179894.0,-0.02186368221769683,43,66.83999872,2.0,0.0
1045,64,70,66,479882.0,0.9372931983323625,131,178.6700007,6.0,0.0
1046,64,70,69,358261.0,0.5484322473297265,91,130.3600011,1.0,0.0
1047,65,67,67,346688.0,0.5114296919654925,88,114.8599998,2.0,0.0
1048,100,106,105,33445.0,-0.4901076319746059,2,3.199999928,1.0,0.0
1049,101,106,103,72228.0,-0.36610606758412045,5,7.529999852,4.0,4.0
1050,102,104,107,49699.0,-0.4381384334184614,2,2.690000057,2.0,1.0
1051,103,107,108,189761.0,0.009684249500863362,18,27.32999969,4.0,1.0
1052,105,108,107,312524.0,0.4021965370822564,37,53.78999972,2.0,0.0
1053,107,108,110,496760.0,0.9912575230050957,42,61.00999904,10.0,3.0
1054,110,112,111,310988.0,0.39728545741065324,34,46.66999936,11.0,3.0
1055,111,112,113,98606.0,-0.2817672267133207,9,12.10999984,1.0,0.0
1056,112,117,115,51104.0,-0.43364620233864215,2,3.199999928,3.0,1.0
1057,113,116,115,276762.0,0.2878540688427561,22,32.09000015,5.0,1.0
1058,101,105,103,33534.0,-0.48982307071759246,2,2.960000038,1.0,1.0
1059,102,104,107,128859.0,-0.18503878055120443,16,23.69999957,1.0,0.0
1060,103,104,105,92080.0,-0.30263292068264513,12,16.94000018,3.0,2.0
1061,105,107,107,211882.0,0.08041210979743477,33,46.64999926,3.0,1.0
1062,107,110,109,112776.0,-0.2364612378157837,9,12.67999995,1.0,0.0
1063,108,113,111,145324.0,-0.13239494800371346,14,19.82000005,2.0,1.0
1064,109,113,115,106492.0,-0.25655318095143104,14,21.26000023,2.0,0.0
1065,110,112,111,233845.0,0.15063479392986992,30,40.73000062,3.0,0.0
1066,112,117,118,155426.0,-0.10009564667393792,17,25.01000023,3.0,0.0
1067,113,116,114,97540.0,-0.28517556716249326,8,11.5199995,2.0,1.0
1068,114,117,120,61441.0,-0.4005955313976513,5,7.700000048,1.0,0.0
1069,100,104,104,76703.0,-0.35179807179608386,9,12.14999962,3.0,1.0
1070,101,107,105,68619.0,-0.37764518642189115,10,14.96000034,1.0,0.0
1071,104,108,108,17559.0,-0.5409002176927621,1,1.49000001,1.0,1.0
1072,105,107,108,137879.0,-0.15619897675051395,19,28.47000003,2.0,0.0
1073,106,110,112,67710.0,-0.380551548024422,10,15.14999998,1.0,0.0
1074,107,113,108,348180.0,0.5162000896673362,41,60.22999907,3.0,1.0
1075,108,110,112,146246.0,-0.12944702127375374,18,28.71999955,3.0,1.0
1076,110,116,113,187236.0,0.0016110228271667474,24,34.86999965,2.0,2.0
1077,111,112,112,72157.0,-0.3663330771262323,9,13.50000036,1.0,1.0
1078,112,113,114,91180.0,-0.3055105064277251,10,13.55999994,1.0,0.0
1079,113,114,116,86293.0,-0.3211357970235094,6,9.259999871,1.0,1.0
1080,100,105,106,101410.0,-0.2728019484586493,12,17.94000006,4.0,0.0
1081,102,107,103,134245.0,-0.167818028525648,18,25.75000024,2.0,1.0
1082,104,105,107,125650.0,-0.19529897239116184,20,30.08000076,4.0,0.0
1083,105,109,106,50406.0,-0.4358779299498264,5,7.26000011,1.0,1.0
1084,107,113,111,121769.0,-0.2077077615874456,13,18.41999996,2.0,1.0
1085,108,113,113,267106.0,0.2569807711155424,34,50.5,4.0,1.0
1086,109,115,115,365539.0,0.5717023240549399,57,82.13999915,5.0,2.0
1087,110,114,111,188758.0,0.006477340053846449,25,36.60000038,2.0,1.0
1088,112,114,114,108426.0,-0.2503695689170036,13,19.58000016,1.0,0.0
1089,113,116,116,138525.0,-0.15413350964904543,9,13.65000045,3.0,0.0
1090,114,117,118,150858.0,-0.11470099298896609,21,30.26000011,1.0,0.0
1091,101,102,102,524306.0,1.0793308307095104,81,113.6800029,10.0,4.0
